policy_holder_id,national_id,first_name,last_name,date_of_birth,gender,email,phone_number,address_line1,address_line2,city,state,country,marital_status,occupation,monthly_income,annual_income,credit_rating,credit_score,years_with_company,has_driving_license,has_defensive_license,is_medical_license_valid,is_active
ZW-PH-3344866370,71-170659U09,Rutendo,Baird,1972-11-14,F,rutendo.baird802@mail.com,+263730320782,8068 Mendoza Union,Apt. 773,Bulawayo,BULAWAYO,Zimbabwe,MARRIED,SELF_EMPLOYED,1382.33,16587.96,GOOD,650,4,True,False,True,True
ZW-PH-7850282790,82-948369T62,Ropafadzo,Mushonga,2006-03-11,F,ropafadzo.mushonga101@gmail.com,+263773941980,063 Michael Garden,,Mount Darwin,MASHONALAND_CENTRAL,Zimbabwe,MARRIED,STUDENT,98.77,1185.24,FAIR,550,3,True,False,True,False
ZW-PH-6305874674,69-071450L24,Andrew,Nyathi,1961-12-29,M,andrew.nyathi130@yahoo.com,+263775894205,74279 Tiffany Mountain,,Beitbridge,MATABELELAND_SOUTH,Zimbabwe,DIVORCED,EMPLOYED,2034.57,24414.84,GOOD,650,16,True,False,True,True
ZW-PH-9758412604,83-222453R76,Tafadzwa,Mapfumo,1958-06-05,M,tafadzwa.mapfumo492@yahoo.com,+263734440928,625 Padilla Alley,Apt. 658,Harare,HARARE,Zimbabwe,DIVORCED,RETIRED,213.61,2563.32,FAIR,590,4,True,False,True,True
ZW-PH-8645279093,74-691478U16,Rachel,Mapfumo,1975-05-13,F,rachel.mapfumo319@mail.com,+263734324703,6498 Kristin Common,,Triangle,MASVINGO,Zimbabwe,MARRIED,EMPLOYED,1829.64,21955.68,GOOD,680,6,False,True,True,True
ZW-PH-9508842754,98-573613R06,Richard,Chiduku,2006-03-16,M,richard.chiduku202@yahoo.com,+263784698892,085 Daniel Lakes Suite 905,,Chimanimani,MANICALAND,Zimbabwe,SINGLE,STUDENT,98.18,1178.16,FAIR,550,1,True,False,True,True
ZW-PH-5710833878,94-116736Z25,Nobuhle,Chipanga,1952-05-03,F,nobuhle.chipanga823@yahoo.com,+263715159479,81832 Allen Crescent Suite 933,,Makuti,MASHONALAND_WEST,Zimbabwe,MARRIED,RETIRED,722.6,8671.2,FAIR,590,1,True,False,True,True
ZW-PH-3736425562,82-270570P80,Tinotenda,Magura,1952-11-29,M,tinotenda.magura813@gmail.com,+263716043162,4864 Bryan Key Suite 788,,Mount Darwin,MASHONALAND_CENTRAL,Zimbabwe,MARRIED,RETIRED,194.27,2331.24,FAIR,590,2,True,False,True,True
ZW-PH-1254961964,64-944434S11,Nobuhle,Chikwava,1985-10-21,F,nobuhle.chikwava886@outlook.com,+263718268496,8847 Marsh Square,Apt. 371,Shurugwi,MIDLANDS,Zimbabwe,DIVORCED,EMPLOYED,284.41,3412.92,GOOD,650,1,True,False,True,True
ZW-PH-7349040797,64-367405U32,Angela,Ndlovu,1950-06-09,F,angela.ndlovu498@outlook.com,+263781859307,2411 Joshua Square,,Masvingo,MASVINGO,Zimbabwe,MARRIED,RETIRED,176.11,2113.32,FAIR,590,2,True,False,True,True
ZW-PH-1063046087,95-074578W22,Munyaradzi,Muromo,1960-06-08,M,munyaradzi.muromo38@mail.com,+263787595293,2380 Butler Springs,,Mount Darwin,MASHONALAND_CENTRAL,Zimbabwe,DIVORCED,EMPLOYED,1221.29,14655.48,GOOD,650,8,True,False,True,False
ZW-PH-4415202887,97-757679N46,Rutendo,Chipunza,1972-04-19,F,rutendo.chipunza47@mail.com,+263789742877,5670 Lopez Brooks,,Mutare,MANICALAND,Zimbabwe,MARRIED,EMPLOYED,1573.98,18887.76,GOOD,650,2,True,False,True,True
ZW-PH-8593962789,99-747892A17,Joseph,Magura,1953-12-04,M,joseph.magura400@yahoo.com,+263716962368,569 Rios Turnpike,,Mount Darwin,MASHONALAND_CENTRAL,Zimbabwe,MARRIED,RETIRED,782.42,9389.04,FAIR,590,1,True,False,True,True
ZW-PH-3829107589,60-801465E88,Nkululeko,Ngwenya,1980-07-10,M,nkululeko.ngwenya186@yahoo.com,+263783739629,9887 Torres Curve Suite 243,,Chimanimani,MANICALAND,Zimbabwe,SINGLE,SELF_EMPLOYED,3410.26,40923.12,GOOD,700,1,False,False,True,True
ZW-PH-5900479447,69-758892V10,Mary,Ncube,1987-02-19,F,mary.ncube174@mail.com,+263712513981,4025 Bryant Expressway Apt. 842,,Makuti,MASHONALAND_WEST,Zimbabwe,SINGLE,EMPLOYED,1690.56,20286.72,GOOD,650,9,True,False,True,True
ZW-PH-2500762639,56-405830J13,Chenai,Mhuru,1958-09-14,F,chenai.mhuru479@mail.com,+263770863234,223 Blake Island,,Chinhoyi,MASHONALAND_WEST,Zimbabwe,MARRIED,EMPLOYED,1058.31,12699.72,GOOD,650,0,True,False,True,True
ZW-PH-1477553208,86-035540I19,Memory,Gumbo,1999-11-09,F,memory.gumbo144@gmail.com,+263770297731,4523 Elizabeth Key,Apt. 578,Macheke,MASHONALAND_EAST,Zimbabwe,MARRIED,UNEMPLOYED,35.26,423.12,FAIR,590,0,True,False,True,True
ZW-PH-5937609040,69-325771F73,Angela,Mutamangira,1989-01-24,F,angela.mutamangira580@mail.com,+263711515395,410 Velazquez Trafficway,,Bulawayo,BULAWAYO,Zimbabwe,MARRIED,EMPLOYED,390.17,4682.04,GOOD,650,2,True,False,True,True
ZW-PH-6886422154,63-232748O46,Sarah,Thomas,1971-12-03,F,sarah.thomas693@mail.com,+263710239675,2088 Holland Hill Suite 492,,Shurugwi,MIDLANDS,Zimbabwe,SINGLE,EMPLOYED,2345.58,28146.96,GOOD,650,1,True,False,True,True
ZW-PH-8109538363,78-721030K81,Zanele,Marsh,1950-12-28,F,zanele.marsh424@mail.com,+263714759872,1702 Kyle Locks Apt. 751,,Triangle,MASVINGO,Zimbabwe,WIDOWED,RETIRED,641.23,7694.76,FAIR,590,0,True,False,True,True
ZW-PH-4547258124,74-534835T18,Mary,Banda,1972-01-20,F,mary.banda912@mail.com,+263730597468,93983 Gonzalez Corner Suite 186,,Triangle,MASVINGO,Zimbabwe,MARRIED,EMPLOYED,2369.53,28434.36,GOOD,650,4,True,False,True,True
ZW-PH-9229331353,91-921192Z16,Chiedza,Mpofu,1947-10-01,F,chiedza.mpofu580@mail.com,+263772378889,5998 Rebekah Lake,,Makuti,MASHONALAND_WEST,Zimbabwe,DIVORCED,SELF_EMPLOYED,747.53,8970.36,GOOD,650,7,True,False,True,True
ZW-PH-0594595012,65-196750F39,Panashe,Mlambo,1978-04-11,M,panashe.mlambo820@outlook.com,+263775024731,65650 Cooper Inlet Suite 813,,Shamva,MASHONALAND_CENTRAL,Zimbabwe,SINGLE,EMPLOYED,2362.47,28349.64,GOOD,650,1,True,False,True,True
ZW-PH-3427554000,92-185718P27,Joseph,Ndlovu,1978-04-18,M,joseph.ndlovu318@mail.com,+263712133451,674 Linda Manors Suite 299,,Plumtree,MATABELELAND_SOUTH,Zimbabwe,DIVORCED,EMPLOYED,2428.33,29139.96,GOOD,650,14,True,False,True,True
ZW-PH-0834937982,67-566608M48,Tawanda,Ncube,1965-02-16,M,tawanda.ncube846@yahoo.com,+263786001652,34785 Sarah Ramp,,Bulawayo,BULAWAYO,Zimbabwe,MARRIED,SELF_EMPLOYED,167.59,2011.08,GOOD,650,16,True,False,True,True
ZW-PH-0115571215,64-142637T60,Grace,Muromo,1973-01-16,F,grace.muromo359@yahoo.com,+263780146841,06462 Page Throughway Apt. 326,,Gwanda,MATABELELAND_SOUTH,Zimbabwe,MARRIED,SELF_EMPLOYED,200.76,2409.12,GOOD,680,3,True,True,True,True
ZW-PH-4330920359,63-860699O39,Tinotenda,Mkhize,1976-02-13,M,tinotenda.mkhize597@yahoo.com,+263786173154,704 Snyder Streets Suite 300,,Bulawayo,BULAWAYO,Zimbabwe,MARRIED,EMPLOYED,1431.71,17180.52,GOOD,650,8,True,False,True,True
ZW-PH-9661489675,79-519343M78,Nobuhle,Chipunza,1962-09-15,F,nobuhle.chipunza277@yahoo.com,+263778868657,4714 White Spurs,,Triangle,MASVINGO,Zimbabwe,MARRIED,SELF_EMPLOYED,1400.73,16808.76,GOOD,650,2,True,False,True,True
ZW-PH-4849000297,64-450772U99,Nobuhle,Rusere,1999-12-04,F,nobuhle.rusere265@gmail.com,+263781291483,14719 Perkins Port,,Mutare,MANICALAND,Zimbabwe,MARRIED,EMPLOYED,1797.4,21568.8,GOOD,650,1,False,False,True,True
ZW-PH-3408315273,55-925717F74,Nyasha,Mavhima,1997-07-10,F,nyasha.mavhima443@gmail.com,+263774071557,7158 Megan Estates Apt. 257,,Shamva,MASHONALAND_CENTRAL,Zimbabwe,MARRIED,EMPLOYED,2026.05,24312.60,GOOD,650,5,True,False,True,True
ZW-PH-2042286094,64-632552G76,Rumbidzai,Muromo,1982-06-21,F,rumbidzai.muromo914@gmail.com,+263777614631,2045 Fields Knolls,,Triangle,MASVINGO,Zimbabwe,MARRIED,EMPLOYED,1822.26,21867.12,GOOD,650,8,True,False,True,True
ZW-PH-3306330358,53-183840L38,Rudo,Nkomo,1967-07-21,F,rudo.nkomo970@outlook.com,+263718929018,4818 Katie Falls,Apt. 928,Bulawayo,BULAWAYO,Zimbabwe,MARRIED,EMPLOYED,2083.54,25002.48,GOOD,650,2,True,False,True,True
ZW-PH-6539430749,57-347398M42,Richard,Muromo,1945-11-18,M,richard.muromo688@gmail.com,+263779407148,4451 Morrow Bridge Apt. 845,,Bulawayo,BULAWAYO,Zimbabwe,DIVORCED,RETIRED,614.9,7378.8,FAIR,590,15,True,False,True,True
ZW-PH-1951945356,82-070097N78,Peter,Gwaze,1983-08-21,M,peter.gwaze673@mail.com,+263775455050,5213 Wesley Village Apt. 898,Apt. 671,Chinhoyi,MASHONALAND_WEST,Zimbabwe,DIVORCED,SELF_EMPLOYED,2187.13,26245.56,GOOD,650,5,True,False,True,True
ZW-PH-5044875936,50-414879D69,David,Wilson,2005-05-25,M,david.wilson983@gmail.com,+263784643242,75452 Preston Ranch,,Mutare,MANICALAND,Zimbabwe,SINGLE,STUDENT,100.22,1202.64,FAIR,550,2,True,False,True,True
ZW-PH-0383372447,98-414306Z34,Tanaka,Mpofu,1983-08-31,M,tanaka.mpofu738@gmail.com,+263782759629,40132 Hailey Inlet Apt. 321,,Hwange,MATABELELAND_NORTH,Zimbabwe,MARRIED,EMPLOYED,1200.0,14400.0,GOOD,650,0,True,False,True,True
ZW-PH-3022725700,92-099236K29,Zanele,Gwaze,2001-06-30,F,zanele.gwaze139@mail.com,+263716552844,110 Todd Canyon Apt. 108,,Chimanimani,MANICALAND,Zimbabwe,SINGLE,SELF_EMPLOYED,672.5,8070.0,FAIR,610,9,True,False,True,True
ZW-PH-3748910350,98-354106M13,Joseph,Mawere,1994-04-22,M,joseph.mawere40@outlook.com,+263737601218,1401 Contreras Throughway,,Chiredzi,MASVINGO,Zimbabwe,MARRIED,UNEMPLOYED,13.9,166.8,FAIR,590,2,True,False,True,True
ZW-PH-7252537244,83-574653G43,Daniel,Ngwenya,1950-05-06,M,daniel.ngwenya164@yahoo.com,+263733358831,93932 Johnson Drive,,Chipinge,MANICALAND,Zimbabwe,MARRIED,RETIRED,390.58,4686.96,FAIR,590,1,True,False,True,False
ZW-PH-5729200751,50-304705X11,Joseph,Ndlovu,1974-04-20,M,joseph.ndlovu574@mail.com,+263777836587,552 William Cliff Apt. 908,Apt. 342,Gokwe,MIDLANDS,Zimbabwe,MARRIED,EMPLOYED,1075.49,12905.88,GOOD,680,0,True,True,True,True
ZW-PH-1746420702,73-452093D28,Joseph,Mlambo,2002-05-07,M,joseph.mlambo486@outlook.com,+263735012873,138 Richardson Radial,Apt. 712,Ruwa,HARARE,Zimbabwe,SINGLE,EMPLOYED,1663.22,19958.64,FAIR,610,1,True,False,True,True
ZW-PH-0543403332,55-169080F48,Patricia,Macheka,1949-08-17,F,patricia.macheka84@gmail.com,+263782060492,6383 Rodriguez Island Apt. 718,,Beitbridge,MATABELELAND_SOUTH,Zimbabwe,MARRIED,RETIRED,245.36,2944.32,FAIR,590,18,True,False,True,True
ZW-PH-1901740061,56-008700P97,Sarah,Mavhima,1972-10-25,F,sarah.mavhima541@mail.com,+263776395889,5480 Mark Crescent,,Gokwe,MIDLANDS,Zimbabwe,DIVORCED,EMPLOYED,2077.51,24930.12,GOOD,650,3,True,False,True,True
ZW-PH-7796641498,71-315170G73,Christopher,Cruz,1985-11-13,M,christopher.cruz220@outlook.com,+263718736516,473 Roberts Walk Suite 317,,Makuti,MASHONALAND_WEST,Zimbabwe,DIVORCED,EMPLOYED,842.43,10109.16,GOOD,650,5,True,False,True,True
ZW-PH-8841811065,80-634079H22,John,Makoni,1962-02-21,M,john.makoni490@gmail.com,+263718464003,07167 David Locks Suite 912,,Kwekwe,MIDLANDS,Zimbabwe,DIVORCED,EMPLOYED,1916.37,22996.44,GOOD,650,10,True,False,True,True
ZW-PH-9300098670,81-085264D79,Memory,Nyoni,1983-01-18,F,memory.nyoni637@gmail.com,+263739513680,3539 Martinez Villages,,Ruwa,MASHONALAND_EAST,Zimbabwe,DIVORCED,EMPLOYED,1570.73,18848.76,GOOD,650,5,True,False,True,True
ZW-PH-6649334610,93-756186M86,Munyaradzi,Gumede,1972-12-25,M,munyaradzi.gumede972@mail.com,+263734190221,749 Avila Unions Suite 579,Suite 784,Harare,HARARE,Zimbabwe,DIVORCED,UNEMPLOYED,37.35,448.20,FAIR,620,9,True,True,True,True
ZW-PH-1375864413,59-121664G36,Andrew,Mutasa,2002-08-03,M,andrew.mutasa675@yahoo.com,+263714428176,1147 Hall Dale,,Gweru,MIDLANDS,Zimbabwe,SINGLE,EMPLOYED,861.08,10332.96,FAIR,640,18,True,True,True,True
ZW-PH-6706387590,99-755880Z92,Sandra,Mawere,1988-02-08,F,sandra.mawere609@outlook.com,+263732653403,01702 Jacobs Islands,Apt. 499,Gokwe,MIDLANDS,Zimbabwe,DIVORCED,EMPLOYED,2286.09,27433.08,GOOD,650,3,True,False,True,True
ZW-PH-3561720069,82-250636S94,Nkululeko,Chipanga,1947-01-13,M,nkululeko.chipanga782@outlook.com,+263777971898,87734 Henry Green,Suite 880,Shurugwi,MIDLANDS,Zimbabwe,MARRIED,RETIRED,208.58,2502.96,FAIR,590,1,True,False,True,True
ZW-PH-8652147972,63-000327Q65,Tawanda,Nkala,1946-11-13,M,tawanda.nkala41@gmail.com,+263776955298,1675 Ramos Camp,,Rusape,MANICALAND,Zimbabwe,MARRIED,RETIRED,701.25,8415.00,FAIR,590,1,True,False,True,True
ZW-PH-4160491207,77-723067L36,Patricia,Ndlovu,1980-04-23,F,patricia.ndlovu132@yahoo.com,+263710305667,84276 Larry Loaf,,Plumtree,MATABELELAND_SOUTH,Zimbabwe,MARRIED,EMPLOYED,1280.91,15370.92,GOOD,680,0,True,True,True,False
ZW-PH-3506273036,88-143187T35,Daniel,Chikwanha,1955-06-18,M,daniel.chikwanha447@gmail.com,+263780203900,97889 Alvarez Walk Apt. 806,,Victoria Falls,MATABELELAND_NORTH,Zimbabwe,MARRIED,SELF_EMPLOYED,1754.84,21058.08,GOOD,680,4,True,True,True,True
ZW-PH-4332067449,86-947718W31,Thandi,Khumalo,2007-07-02,F,thandi.khumalo664@mail.com,+263776175055,9695 Flores Burgs Apt. 255,,Makuti,MASHONALAND_WEST,Zimbabwe,SINGLE,STUDENT,28.77,345.24,FAIR,550,4,True,False,True,True
ZW-PH-6837976380,61-429259A29,Tsitsi,Khumalo,2000-11-12,F,tsitsi.khumalo183@yahoo.com,+263717515088,561 Reed Knolls,,Binga,MATABELELAND_NORTH,Zimbabwe,MARRIED,SELF_EMPLOYED,1698.81,20385.72,FAIR,610,6,True,False,True,True
ZW-PH-1235709146,79-418381M05,Zanele,Chikwava,1969-07-01,F,zanele.chikwava186@yahoo.com,+263789590786,0333 Watkins Spurs Apt. 415,,Chiredzi,MASVINGO,Zimbabwe,WIDOWED,EMPLOYED,1765.42,21185.04,GOOD,650,1,True,False,True,True
ZW-PH-7225327800,79-193307H26,Tanaka,Makoni,1984-03-10,M,tanaka.makoni560@gmail.com,+263788136985,85076 Adams Square,,Gwanda,MATABELELAND_SOUTH,Zimbabwe,MARRIED,SELF_EMPLOYED,3693.03,44316.36,GOOD,700,11,True,False,True,True
ZW-PH-6750875453,58-373624L91,Siphiwe,Mhlanga,1964-06-14,F,siphiwe.mhlanga978@outlook.com,+263730823659,056 Morris Courts Suite 135,,Chipinge,MANICALAND,Zimbabwe,MARRIED,SELF_EMPLOYED,1652.08,19824.96,GOOD,650,4,True,False,True,True
ZW-PH-0945393772,78-606490V61,Michelle,Matanga,1973-03-31,F,michelle.matanga290@outlook.com,+263716052511,529 Cox Mews Apt. 718,,Gweru,MIDLANDS,Zimbabwe,MARRIED,EMPLOYED,2490.79,29889.48,GOOD,650,9,True,False,True,True
ZW-PH-1929324371,58-240468S23,Siphiwe,Mapfumo,1992-11-22,F,siphiwe.mapfumo76@outlook.com,+263783499101,4049 Ballard Road,,Kwekwe,MIDLANDS,Zimbabwe,MARRIED,SELF_EMPLOYED,4072.98,48875.76,GOOD,700,5,True,False,True,True
ZW-PH-0476692648,84-666324W36,Tawanda,Newton,1977-05-24,M,tawanda.newton439@outlook.com,+263783395092,919 Nelson Port,,Rusape,MANICALAND,Zimbabwe,MARRIED,SELF_EMPLOYED,4237.28,50847.36,GOOD,700,13,True,False,True,True
ZW-PH-2826458937,86-091049V01,Tapiwa,Mpofu,2006-08-05,M,tapiwa.mpofu58@gmail.com,+263714949031,3514 Reynolds Plains Suite 366,,Chipinge,MANICALAND,Zimbabwe,SINGLE,STUDENT,222.55,2670.60,FAIR,550,19,True,False,True,True
ZW-PH-1514165679,64-001488E85,Brian,Nyathi,1960-06-18,M,brian.nyathi809@mail.com,+263734240254,878 Nicole Road Apt. 973,Suite 489,Epworth,HARARE,Zimbabwe,DIVORCED,EMPLOYED,1571.42,18857.04,GOOD,650,0,True,False,True,True
ZW-PH-3470416549,51-689462K14,Tanaka,Farrell,1981-05-09,M,tanaka.farrell427@outlook.com,+263735645500,083 Ford Garden Apt. 466,,Makuti,MASHONALAND_WEST,Zimbabwe,MARRIED,EMPLOYED,945.3,11343.6,GOOD,650,9,True,False,True,True
ZW-PH-1172539628,81-054373Q02,Mandla,Mpofu,1958-02-24,M,mandla.mpofu920@yahoo.com,+263733995304,36442 Mcdaniel Freeway Suite 312,,Marondera,MASHONALAND_EAST,Zimbabwe,DIVORCED,RETIRED,131.26,1575.12,FAIR,590,0,True,False,True,True
ZW-PH-6300890484,56-304194J02,Thabo,Lee,1964-12-26,M,thabo.lee86@mail.com,+263739575419,7786 Lucas Camp,,Kariba,MASHONALAND_WEST,Zimbabwe,MARRIED,EMPLOYED,206.36,2476.32,GOOD,650,7,True,False,True,False
ZW-PH-1667260023,93-194974U46,Tawanda,Sibanda,1985-05-28,M,tawanda.sibanda355@yahoo.com,+263786845743,42044 Dawn Canyon,,Bulawayo,BULAWAYO,Zimbabwe,MARRIED,EMPLOYED,1777.98,21335.76,GOOD,650,0,True,False,True,True
ZW-PH-2750265283,98-357631V97,Christopher,Stuart,1964-11-02,M,christopher.stuart534@outlook.com,+263718340736,01594 Rachel Lodge Suite 162,,Shamva,MASHONALAND_CENTRAL,Zimbabwe,SINGLE,SELF_EMPLOYED,1060.12,12721.44,GOOD,650,1,True,False,True,True
ZW-PH-2845284666,87-190995Z60,Tanaka,Chikwava,1991-11-14,M,tanaka.chikwava79@yahoo.com,+263784455932,98189 Crawford Course,Apt. 915,Mount Darwin,MASHONALAND_CENTRAL,Zimbabwe,SINGLE,EMPLOYED,1483.03,17796.36,GOOD,650,1,True,False,True,False
ZW-PH-4179698044,60-858478W69,Peter,Mpofu,1953-10-09,M,peter.mpofu958@yahoo.com,+263784665432,636 Drew Extensions Apt. 476,,Triangle,MASVINGO,Zimbabwe,MARRIED,RETIRED,776.82,9321.84,FAIR,590,9,True,False,True,True
ZW-PH-6399528501,79-932587C20,Patricia,Chikwanha,1955-02-08,F,patricia.chikwanha187@mail.com,+263777562996,078 Lyons Creek Suite 867,,Binga,MATABELELAND_NORTH,Zimbabwe,MARRIED,EMPLOYED,2129.53,25554.36,GOOD,650,3,True,False,True,True
ZW-PH-0891867456,95-198094V46,Patricia,Hadebe,1992-09-27,F,patricia.hadebe255@yahoo.com,+263718910749,2575 Smith Rest,,Chinhoyi,MASHONALAND_WEST,Zimbabwe,MARRIED,SELF_EMPLOYED,2124.55,25494.60,GOOD,680,4,True,True,True,True
ZW-PH-0167359392,75-438383M33,Michelle,Ndlovu,1957-03-18,F,michelle.ndlovu143@outlook.com,+263787250655,034 Parker Squares,,Victoria Falls,MATABELELAND_NORTH,Zimbabwe,SINGLE,RETIRED,471.4,5656.8,FAIR,590,12,True,False,True,True
ZW-PH-4579715942,55-771792N95,Sarah,Mutamangira,1997-05-11,F,sarah.mutamangira191@outlook.com,+263781484345,183 Price Lock Suite 413,,Chipinge,MANICALAND,Zimbabwe,MARRIED,UNEMPLOYED,22.45,269.40,FAIR,590,5,True,False,True,True
ZW-PH-5889077071,77-191884W70,Thabo,Matanga,1994-01-08,M,thabo.matanga175@yahoo.com,+263782574014,27560 Delacruz View Suite 765,,Shurugwi,MIDLANDS,Zimbabwe,SINGLE,EMPLOYED,2070.51,24846.12,GOOD,650,2,True,False,True,True
ZW-PH-1189153594,87-472845Z93,Sandra,Gumbo,1957-09-22,F,sandra.gumbo213@yahoo.com,+263712959264,24815 Guzman Via Suite 700,,Bulawayo,BULAWAYO,Zimbabwe,DIVORCED,SELF_EMPLOYED,3298.81,39585.72,GOOD,730,4,True,True,True,True
ZW-PH-5018228341,70-209082Q01,Tanaka,Mawere,1947-12-04,M,tanaka.mawere40@gmail.com,+263730712350,720 Gonzalez Inlet,,Binga,MATABELELAND_NORTH,Zimbabwe,MARRIED,RETIRED,686.14,8233.68,FAIR,590,2,False,False,True,True
ZW-PH-1376380465,86-359038H63,Rachel,Chimombe,1983-10-29,F,rachel.chimombe965@outlook.com,+263714338885,112 Zachary Trafficway Apt. 965,Suite 724,Shamva,MASHONALAND_CENTRAL,Zimbabwe,MARRIED,SELF_EMPLOYED,1935.24,23222.88,GOOD,650,2,True,False,True,True
ZW-PH-9827127267,63-081678O25,Tatenda,Chimombe,1953-04-07,M,tatenda.chimombe756@yahoo.com,+263773083819,954 Christopher Land,,Mutare,MANICALAND,Zimbabwe,MARRIED,EMPLOYED,412.82,4953.84,GOOD,650,1,True,False,True,True
ZW-PH-0276684412,88-908693N05,Richard,Sibanda,1973-04-17,M,richard.sibanda485@outlook.com,+263719723992,6930 Sandra Rue,,Chiredzi,MASVINGO,Zimbabwe,MARRIED,SELF_EMPLOYED,949.11,11389.32,GOOD,650,6,True,False,True,True
ZW-PH-4178649976,85-550348F18,Michael,Mapfumo,2002-05-08,M,michael.mapfumo97@yahoo.com,+263716801613,73420 Williamson Rapid,,Mutare,MANICALAND,Zimbabwe,SINGLE,EMPLOYED,2486.04,29832.48,FAIR,610,4,True,False,True,True
ZW-PH-7610371014,96-217927S30,John,Moyo,1972-07-22,M,john.moyo367@yahoo.com,+263730843074,15291 Jennifer Mews Suite 713,,Bulawayo,BULAWAYO,Zimbabwe,SINGLE,EMPLOYED,1364.21,16370.52,GOOD,650,10,True,False,True,True
ZW-PH-1650049204,74-824803T29,James,Matanga,1946-04-15,M,james.matanga505@gmail.com,+263733681724,44762 Gates Rapid,,Plumtree,MATABELELAND_SOUTH,Zimbabwe,MARRIED,EMPLOYED,1936.6,23239.2,GOOD,650,7,False,False,True,True
ZW-PH-5402387245,79-378418K98,Tinotenda,Nyoni,1951-08-12,M,tinotenda.nyoni916@gmail.com,+263776532382,3626 Anthony Greens,,Rusape,MANICALAND,Zimbabwe,DIVORCED,RETIRED,714.81,8577.72,FAIR,590,10,True,False,True,True
ZW-PH-5017273113,76-824470H40,Richard,Biti,1968-01-30,M,richard.biti367@outlook.com,+263714138540,735 Miller Mountains,,Chiredzi,MASVINGO,Zimbabwe,SINGLE,EMPLOYED,239.09,2869.08,GOOD,650,2,True,False,True,True
ZW-PH-2726235670,71-363327Q93,Nkululeko,Mhuru,2001-03-08,M,nkululeko.mhuru204@gmail.com,+263789999402,6366 Jones Point,,Epworth,HARARE,Zimbabwe,MARRIED,UNEMPLOYED,42.99,515.88,FAIR,580,0,True,True,True,False
ZW-PH-6901187879,91-894827H56,David,Mpofu,1946-03-04,M,david.mpofu417@gmail.com,+263719364952,53759 Adam Parkways,,Mutare,MANICALAND,Zimbabwe,MARRIED,EMPLOYED,2399.86,28798.32,GOOD,650,13,False,False,True,True
ZW-PH-5919799864,95-185327N52,Christine,Chiduku,1960-09-09,F,christine.chiduku173@outlook.com,+263719746981,6528 Beverly Green Apt. 875,,Beitbridge,MATABELELAND_SOUTH,Zimbabwe,DIVORCED,EMPLOYED,1789.36,21472.32,GOOD,650,6,True,False,True,True
ZW-PH-2681768277,81-766000R91,Sandra,Chimombe,1997-01-01,F,sandra.chimombe573@outlook.com,+263786340702,15862 Wilson Cape Apt. 745,,Binga,MATABELELAND_NORTH,Zimbabwe,MARRIED,EMPLOYED,1141.39,13696.68,GOOD,650,1,True,False,True,True
ZW-PH-7071913427,76-836948K51,Takudzwa,Rusere,1964-08-08,M,takudzwa.rusere955@gmail.com,+263718899655,4948 Graham Expressway Suite 728,,Chitungwiza,HARARE,Zimbabwe,DIVORCED,SELF_EMPLOYED,4318.31,51819.72,GOOD,700,5,True,False,True,True
ZW-PH-0678511490,98-372969R69,Lungile,Biti,1984-11-29,M,lungile.biti161@gmail.com,+263734058631,32032 Thomas Estates Suite 617,,Binga,MATABELELAND_NORTH,Zimbabwe,MARRIED,SELF_EMPLOYED,4384.84,52618.08,GOOD,700,5,True,False,True,True
ZW-PH-8514870982,56-700670Y78,Tafadzwa,Zhou,1950-01-28,M,tafadzwa.zhou770@mail.com,+263714847557,5877 Rodriguez Stravenue,,Victoria Falls,MATABELELAND_NORTH,Zimbabwe,MARRIED,RETIRED,491.19,5894.28,FAIR,590,2,False,False,True,True
ZW-PH-1939228392,70-443605F54,Lindiwe,Mavhima,1979-10-08,F,lindiwe.mavhima63@yahoo.com,+263784509037,51342 Karen View,,Ruwa,MASHONALAND_EAST,Zimbabwe,DIVORCED,EMPLOYED,1142.65,13711.80,GOOD,650,10,True,False,True,True
ZW-PH-1422196195,82-362341K72,Patricia,Moyo,1950-04-26,F,patricia.moyo199@yahoo.com,+263710788394,939 Alicia Ports Apt. 613,,Bulawayo,BULAWAYO,Zimbabwe,WIDOWED,RETIRED,638.2,7658.4,FAIR,590,1,True,False,True,True
ZW-PH-6916860445,84-636282O01,Takudzwa,Mudzingwa,1986-07-11,M,takudzwa.mudzingwa409@outlook.com,+263778116855,150 Maldonado Springs Apt. 659,,Harare,HARARE,Zimbabwe,SINGLE,EMPLOYED,2062.8,24753.6,GOOD,650,6,True,False,True,True
ZW-PH-5629556524,69-760467O61,Zanele,Ndlovu,1947-10-10,F,zanele.ndlovu535@mail.com,+263780218199,2017 Gibson Grove,Apt. 509,Ruwa,MASHONALAND_EAST,Zimbabwe,MARRIED,RETIRED,91.93,1103.16,FAIR,590,9,False,False,True,True
ZW-PH-1570723383,93-603349U56,John,Mpofu,1985-04-22,M,john.mpofu253@mail.com,+263714494488,9230 Morris Centers Apt. 896,,Marondera,MASHONALAND_EAST,Zimbabwe,MARRIED,EMPLOYED,1372.56,16470.72,GOOD,650,2,True,False,True,True
ZW-PH-6271764781,72-374463C45,Memory,Chikwava,1994-07-12,F,memory.chikwava390@yahoo.com,+263770180184,4236 Andrew Fords,,Binga,MATABELELAND_NORTH,Zimbabwe,MARRIED,EMPLOYED,1572.11,18865.32,GOOD,650,0,True,False,True,True
